Dùng engine: mlx  |  model: mlx-community/whisper-large-v3-mlx
== b1-1: đang nhận dạng…
Args: {'audio': ['01_raw/b1-1/audio.m4a'], 'model': 'mlx-community/whisper-large-v3-mlx', 'output_name': 'transcript', 'output_dir': '01_raw/b1-1', 'output_format': 'srt', 'verbose': True, 'task': 'transcribe', 'language': 'vi', 'temperature': 0, 'best_of': 5, 'patience': None, 'length_penalty': None, 'suppress_tokens': '-1', 'initial_prompt': 'Bài giảng môn Software Engineering SWE202c. Các thuật ngữ hay gặp: use case diagram, use case description, actor, precondition, postcondition, main flow, alternative flow, exception flow, class diagram, attribute, method, association, aggregation, composition, inheritance, multiplicity, sequence diagram, activity diagram, state diagram, entity, boundary, controller, requirement, functional requirement, non-functional requirement, test case, test data, expected result, boundary value analysis, equivalence partitioning, black box testing, white box testing, unit test, SRS, UML, extend, include, generalization.', 'condition_on_previous_text': True, 'fp16': True, 'compression_ratio_threshold': 2.4, 'logprob_threshold': -1.0, 'no_speech_threshold': 0.6, 'word_timestamps': False, 'prepend_punctuations': '"\'“¿([{-', 'append_punctuations': '"\'.。,，!！?？:：”)]}、', 'highlight_words': False, 'max_line_width': None, 'max_line_count': None, 'max_words_per_line': None, 'hallucination_silence_threshold': None, 'clip_timestamps': '0'}
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]Fetching 4 files: 100%|██████████| 4/4 [00:00<00:00, 2699.04it/s]
[00:00.000 --> 00:06.800]  Ok, hello anh em nhé. Trong video này mình sẽ hướng dẫn anh em làm một câu mà chắc chắn 100% có trong đề anh em nhé.
[16:57.760 --> 16:58.760]  Được chưa anh em?
[16:58.760 --> 16:59.760]  Được chưa anh em?
[16:59.760 --> 17:00.760]  Được chưa anh em?
[17:00.760 --> 17:01.760]  Được chưa anh em?
[17:01.760 --> 17:02.760]  Được chưa anh em?
[17:02.760 --> 17:03.760]  Được chưa anh em?
[17:03.760 --> 17:04.760]  Được chưa anh em?
[17:04.760 --> 17:05.760]  Được chưa anh em?
[17:05.760 --> 17:06.760]  Được chưa anh em?
[17:06.760 --> 17:07.760]  Được chưa anh em?
[17:07.760 --> 17:08.760]  Được chưa anh em?
[17:08.760 --> 17:09.760]  Được chưa anh em?
[17:09.760 --> 17:10.760]  Được chưa anh em?
[17:10.760 --> 17:11.760]  Được chưa anh em?
[17:11.760 --> 17:12.760]  Được chưa anh em?
[17:12.760 --> 17:13.760]  Được chưa anh em?
[17:13.760 --> 17:14.760]  Được chưa anh em?
[17:14.760 --> 17:15.760]  Được chưa anh em?
[17:15.760 --> 17:16.760]  Được chưa anh em?
[17:16.760 --> 17:17.760]  Được chưa anh em?
[17:17.760 --> 17:18.760]  Được chưa anh em?
[17:18.760 --> 17:19.760]  Được chưa anh em?
[17:19.760 --> 17:20.760]  Được chưa anh em?
[17:20.760 --> 17:21.760]  Được chưa anh em?
[17:21.760 --> 17:22.760]  Được chưa anh em?
[17:22.760 --> 17:23.760]  Được chưa anh em?
[17:23.760 --> 17:24.760]  Được chưa anh em?
[17:24.760 --> 17:25.760]  Được chưa anh em?
[17:25.760 --> 17:26.760]  Được chưa anh em?
[17:26.760 --> 17:27.760]  Được chưa anh em?
[17:27.760 --> 17:28.760]  Được chưa anh em?
[17:28.760 --> 17:29.760]  Được chưa anh em?
[17:29.760 --> 17:30.760]  Được chưa anh em?
[17:30.760 --> 17:31.760]  Được chưa anh em?
[17:31.760 --> 17:32.760]  Được chưa anh em?
[17:32.760 --> 17:33.760]  Được chưa anh em?
[17:33.760 --> 17:34.760]  Được chưa anh em?
[17:34.760 --> 17:35.760]  Được chưa anh em?
[17:35.760 --> 17:36.760]  Được chưa anh em?
[17:36.760 --> 17:37.760]  Được chưa anh em?
[17:37.760 --> 17:38.760]  Được chưa anh em?
[17:38.760 --> 17:39.760]  Được chưa anh em?
[17:39.760 --> 17:40.760]  Được chưa anh em?
[17:40.760 --> 17:41.760]  Được chưa anh em?
[17:41.760 --> 17:42.760]  Được chưa anh em?
[17:42.760 --> 17:43.760]  Được chưa anh em?
[17:43.760 --> 17:44.760]  Được chưa anh em?
[17:44.760 --> 17:45.760]  Được chưa anh em?
[17:45.760 --> 17:46.760]  Được chưa anh em?
[17:46.760 --> 17:47.760]  Được chưa anh em?
[17:47.760 --> 17:48.760]  Được chưa anh em?
[17:48.760 --> 17:49.760]  Được chưa anh em?
[17:49.760 --> 17:50.760]  Được chưa anh em?
[17:50.760 --> 17:51.760]  Được chưa anh em?
[17:51.760 --> 17:52.760]  Được chưa anh em?
[17:52.760 --> 17:53.760]  Được chưa anh em?
[17:53.760 --> 17:54.760]  Được chưa anh em?
[17:54.760 --> 17:55.760]  Được chưa anh em?
[17:55.760 --> 17:56.760]  Được chưa anh em?
[17:56.760 --> 17:57.760]  Được chưa anh em?
[17:57.760 --> 17:58.760]  Được chưa anh em?
[17:58.760 --> 17:59.760]  Được chưa anh em?
[17:59.760 --> 18:00.760]  Được chưa anh em?
[18:00.760 --> 18:01.760]  Được chưa anh em?
[18:01.760 --> 18:02.760]  Được chưa anh em?
[18:02.760 --> 18:03.760]  Được chưa anh em?
[18:03.760 --> 18:04.760]  Được chưa anh em?
[18:04.760 --> 18:05.760]  Được chưa anh em?
[18:05.760 --> 18:06.760]  Được chưa anh em?
[18:06.760 --> 18:07.760]  Được chưa anh em?
[18:07.760 --> 18:08.760]  Được chưa anh em?
[18:08.760 --> 18:09.760]  Được chưa anh em?
[18:09.760 --> 18:10.760]  Được chưa anh em?
[18:10.760 --> 18:11.760]  Được chưa anh em?
[18:11.760 --> 18:12.760]  Được chưa anh em?
[18:12.760 --> 18:13.760]  Được chưa anh em?
[18:13.760 --> 18:14.760]  Được chưa anh em?
[18:14.760 --> 18:15.760]  Được chưa anh em?
[18:15.760 --> 18:16.760]  Được chưa anh em?
[18:16.760 --> 18:17.760]  Được chưa anh em?
[18:17.760 --> 18:18.760]  Được chưa anh em?
[18:18.760 --> 18:19.760]  Được chưa anh em?
[18:19.760 --> 18:20.760]  Được chưa anh em?
[18:20.760 --> 18:21.760]  Được chưa anh em?
[18:21.760 --> 18:22.760]  Được chưa anh em?
[18:22.760 --> 18:23.760]  Được chưa anh em?
[18:23.760 --> 18:24.760]  Được chưa anh em?
[18:24.760 --> 18:25.760]  Được chưa anh em?
[18:25.760 --> 18:26.760]  Được chưa anh em?
[18:26.760 --> 18:27.760]  Được chưa anh em?
[18:27.760 --> 18:28.760]  Được chưa anh em?
[18:28.760 --> 18:29.760]  Được chưa anh em?
[18:29.760 --> 18:30.760]  Được chưa anh em?
[18:30.760 --> 18:31.760]  Được chưa anh em?
[18:31.760 --> 18:32.760]  Được chưa anh em?
[18:32.760 --> 18:33.760]  Được chưa anh em?
[18:33.760 --> 18:34.760]  Được chưa anh em?
[18:34.760 --> 18:35.760]  Được chưa anh em?
[18:35.760 --> 18:36.760]  Được chưa anh em?
[18:36.760 --> 18:37.760]  Được chưa anh em?
[18:37.760 --> 18:38.760]  Được chưa anh em?
[18:38.760 --> 18:39.760]  Được chưa anh em?
[18:39.760 --> 18:40.760]  Được chưa anh em?
[18:40.760 --> 18:41.760]  Được chưa anh em?
[18:41.760 --> 18:42.760]  Được chưa anh em?
[18:42.760 --> 18:43.760]  Được chưa anh em?
[18:43.760 --> 18:44.760]  Được chưa anh em?
[18:44.760 --> 18:45.760]  Được chưa anh em?
[18:45.760 --> 18:46.760]  Được chưa anh em?
[18:46.760 --> 18:47.760]  Được chưa anh em?
[18:47.760 --> 18:48.760]  Được chưa anh em?
[18:48.760 --> 18:49.760]  Được chưa anh em?
[18:49.760 --> 18:50.760]  Được chưa anh em?
[18:50.760 --> 18:51.760]  Được chưa anh em?
[18:51.760 --> 18:52.760]  Được chưa anh em?
[18:52.760 --> 18:53.760]  Được chưa anh em?
[18:53.760 --> 18:54.760]  Được chưa anh em?
[18:54.760 --> 18:55.760]  Được chưa anh em?
[18:55.760 --> 18:56.760]  Được chưa anh em?
[18:56.760 --> 18:57.760]  Được chưa anh em?
[18:57.760 --> 18:58.760]  Được chưa anh em?
[18:58.760 --> 18:59.760]  Được chưa anh em?
[18:59.760 --> 19:00.760]  Được chưa anh em?
[19:00.760 --> 19:01.760]  Được chưa anh em?
[19:01.760 --> 19:02.760]  Được chưa anh em?
[19:02.760 --> 19:03.760]  Được chưa anh em?
[19:03.760 --> 19:04.760]  Được chưa anh em?
[19:04.760 --> 19:05.760]  Được chưa anh em?
[19:05.760 --> 19:06.760]  Được chưa anh em?
[19:06.760 --> 19:07.760]  Được chưa anh em?
[19:07.760 --> 19:08.760]  Được chưa anh em?
[19:08.760 --> 19:09.760]  Được chưa anh em?
[19:09.760 --> 19:10.760]  Được chưa anh em?
[19:10.760 --> 19:11.760]  Được chưa anh em?
[19:11.760 --> 19:12.760]  Được chưa anh em?
[19:12.760 --> 19:13.760]  Được chưa anh em?
[19:13.760 --> 19:14.760]  Được chưa anh em?
[19:14.760 --> 19:15.760]  Được chưa anh em?
[19:15.760 --> 19:16.760]  Được chưa anh em?
[19:16.760 --> 19:17.760]  Được chưa anh em?
[19:17.760 --> 19:18.760]  Được chưa anh em?
[19:18.760 --> 19:19.760]  Được chưa anh em?
[19:19.760 --> 19:20.760]  Được chưa anh em?
[19:20.760 --> 19:21.760]  Được chưa anh em?
[19:21.760 --> 19:22.760]  Được chưa anh em?
[19:22.760 --> 19:23.760]  Được chưa anh em?
[19:23.760 --> 19:24.760]  Được chưa anh em?
[19:24.760 --> 19:25.760]  Được chưa anh em?
[19:25.760 --> 19:26.760]  Được chưa anh em?
[19:26.760 --> 19:27.760]  Được chưa anh em?
[19:27.760 --> 19:28.760]  Được chưa anh em?
[19:28.760 --> 19:29.760]  Được chưa anh em?
[19:29.760 --> 19:30.760]  Được chưa anh em?
[19:30.760 --> 19:31.760]  Được chưa anh em?
[19:31.760 --> 19:32.760]  Được chưa anh em?
[19:32.760 --> 19:33.760]  Được chưa anh em?
[19:33.760 --> 19:34.760]  Được chưa anh em?
[19:34.760 --> 19:35.760]  Được chưa anh em?
[19:35.760 --> 19:36.760]  Được chưa anh em?
[19:36.760 --> 19:37.760]  Được chưa anh em?
[19:37.760 --> 19:38.760]  Được chưa anh em?
[19:38.760 --> 19:39.760]  Được chưa anh em?
[19:39.760 --> 19:40.760]  Được chưa anh em?
[19:40.760 --> 19:41.760]  Được chưa anh em?
[19:41.760 --> 19:42.760]  Được chưa anh em?
[19:42.760 --> 19:43.760]  Được chưa anh em?
[19:43.760 --> 19:44.760]  Được chưa anh em?
[19:44.760 --> 19:45.760]  Được chưa anh em?
[19:45.760 --> 19:46.760]  Được chưa anh em?
[19:46.760 --> 19:47.760]  Được chưa anh em?
[19:47.760 --> 19:48.760]  Được chưa anh em?
[19:48.760 --> 19:49.760]  Được chưa anh em?
[19:49.760 --> 19:50.760]  Được chưa anh em?
[19:50.760 --> 19:51.760]  Được chưa anh em?
[19:51.760 --> 19:52.760]  Được chưa anh em?
[19:52.760 --> 19:53.760]  Được chưa anh em?
[19:53.760 --> 19:54.760]  Được chưa anh em?
[19:54.760 --> 19:55.760]  Được chưa anh em?
[19:55.760 --> 19:56.760]  Được chưa anh em?
[19:56.760 --> 19:57.760]  Được chưa anh em?
[19:57.760 --> 19:58.760]  Được chưa anh em?
[19:58.760 --> 19:59.760]  Được chưa anh em?
[19:59.760 --> 20:00.760]  Được chưa anh em?
[20:00.760 --> 20:01.760]  Được chưa anh em?
[20:01.760 --> 20:02.760]  Được chưa anh em?
[20:02.760 --> 20:03.760]  Được chưa anh em?
[20:03.760 --> 20:04.760]  Được chưa anh em?
[20:04.760 --> 20:05.760]  Được chưa anh em?
[20:05.760 --> 20:06.760]  Được chưa anh em?
[20:06.760 --> 20:07.760]  Được chưa anh em?
[20:07.760 --> 20:08.760]  Được chưa anh em?
[20:08.760 --> 20:09.760]  Được chưa anh em?
[20:09.760 --> 20:10.760]  Được chưa anh em?
[20:10.760 --> 20:11.760]  Được chưa anh em?
[20:11.760 --> 20:12.760]  Được chưa anh em?
[20:12.760 --> 20:13.760]  Được chưa anh em?
[20:13.760 --> 20:14.760]  Được chưa anh em?
[20:14.760 --> 20:15.760]  Được chưa anh em?
[20:15.760 --> 20:16.760]  Được chưa anh em?
[20:16.760 --> 20:17.760]  Được chưa anh em?
[20:17.760 --> 20:18.760]  Được chưa anh em?
[20:18.760 --> 20:19.760]  Được chưa anh em?
[20:19.760 --> 20:20.760]  Được chưa anh em?
[20:20.760 --> 20:21.760]  Được chưa anh em?
[20:21.760 --> 20:22.760]  Được chưa anh em?
[20:22.760 --> 20:23.760]  Được chưa anh em?
[20:23.760 --> 20:24.760]  Được chưa anh em?
[20:24.760 --> 20:25.760]  Được chưa anh em?
[20:25.760 --> 20:26.760]  Được chưa anh em?
[20:26.760 --> 20:27.760]  Được chưa anh em?
[20:27.760 --> 20:28.760]  Được chưa anh em?
[20:28.760 --> 20:29.760]  Được chưa anh em?
[20:29.760 --> 20:30.760]  Được chưa anh em?
[20:30.760 --> 20:31.760]  Được chưa anh em?
[20:31.760 --> 20:32.760]  Được chưa anh em?
[20:32.760 --> 20:33.760]  Được chưa anh em?
[20:33.760 --> 20:34.760]  Được chưa anh em?
[20:34.760 --> 20:35.760]  Được chưa anh em?
[20:35.760 --> 20:36.760]  Được chưa anh em?
[20:36.760 --> 20:37.760]  Được chưa anh em?
[20:37.760 --> 20:38.760]  Được chưa anh em?
[20:38.760 --> 20:39.760]  Được chưa anh em?
[20:39.760 --> 20:40.760]  Được chưa anh em?
[20:40.760 --> 20:41.760]  Được chưa anh em?
[20:41.760 --> 20:42.760]  Được chưa anh em?
[20:42.760 --> 20:43.760]  Được chưa anh em?
[20:43.760 --> 20:44.760]  Được chưa anh em?
[20:44.760 --> 20:45.760]  Được chưa anh em?
[20:45.760 --> 20:46.760]  Được chưa anh em?
[20:46.760 --> 20:47.760]  Được chưa anh em?
[20:47.760 --> 20:48.760]  Được chưa anh em?
[20:48.760 --> 20:49.760]  Được chưa anh em?
[20:49.760 --> 20:50.760]  Được chưa anh em?
[20:50.760 --> 20:51.760]  Được chưa anh em?
[20:51.760 --> 20:52.760]  Được chưa anh em?
[20:52.760 --> 20:53.760]  Được chưa anh em?
[20:53.760 --> 20:54.760]  Được chưa anh em?
[20:54.760 --> 20:55.760]  Được chưa anh em?
[20:55.760 --> 20:56.760]  Được chưa anh em?
[20:56.760 --> 20:57.760]  Được chưa anh em?
[20:57.760 --> 20:58.760]  Được chưa anh em?
[20:58.760 --> 20:59.760]  Được chưa anh em?
[20:59.760 --> 21:00.760]  Được chưa anh em?
[21:00.760 --> 21:01.760]  Được chưa anh em?
[21:01.760 --> 21:02.760]  Được chưa anh em?
[21:02.760 --> 21:03.760]  Được chưa anh em?
[21:03.760 --> 21:04.760]  Được chưa anh em?
[21:04.760 --> 21:05.760]  Được chưa anh em?
[21:05.760 --> 21:06.760]  Được chưa anh em?
[21:06.760 --> 21:07.760]  Được chưa anh em?
[21:07.760 --> 21:08.760]  Được chưa anh em?
[21:08.760 --> 21:09.760]  Được chưa anh em?
[21:09.760 --> 21:10.760]  Được chưa anh em?
[21:10.760 --> 21:11.760]  Được chưa anh em?
[21:11.760 --> 21:12.760]  Được chưa anh em?
[21:12.760 --> 21:13.760]  Được chưa anh em?
[21:13.760 --> 21:14.760]  Được chưa anh em?
[21:14.760 --> 21:15.760]  Được chưa anh em?
[21:15.760 --> 21:16.760]  Được chưa anh em?
[21:16.760 --> 21:17.760]  Được chưa anh em?
[21:17.760 --> 21:18.760]  Được chưa anh em?
[21:18.760 --> 21:19.760]  Được chưa anh em?
[21:19.760 --> 21:20.760]  Được chưa anh em?
[21:20.760 --> 21:21.760]  Được chưa anh em?
[21:21.760 --> 21:22.760]  Được chưa anh em?
[21:22.760 --> 21:23.760]  Được chưa anh em?
[21:23.760 --> 21:24.760]  Được chưa anh em?
[21:24.760 --> 21:25.760]  Được chưa anh em?
[21:25.760 --> 21:26.760]  Được chưa anh em?
[21:26.760 --> 21:27.760]  Được chưa anh em?
[21:27.760 --> 21:28.760]  Được chưa anh em?
[21:28.760 --> 21:29.760]  Được chưa anh em?
[21:29.760 --> 21:30.760]  Được chưa anh em?
[21:30.760 --> 21:31.760]  Được chưa anh em?
[21:31.760 --> 21:32.760]  Được chưa anh em?
[21:32.760 --> 21:33.760]  Được chưa anh em?
[21:33.760 --> 21:34.760]  Được chưa anh em?
[21:34.760 --> 21:35.760]  Được chưa anh em?
[21:35.760 --> 21:36.760]  Được chưa anh em?
[21:36.760 --> 21:37.760]  Được chưa anh em?
[21:37.760 --> 21:38.760]  Được chưa anh em?
[21:38.760 --> 21:39.760]  Được chưa anh em?
[21:39.760 --> 21:40.760]  Được chưa anh em?
[21:40.760 --> 21:41.760]  Được chưa anh em?
[21:41.760 --> 21:42.760]  Được chưa anh em?
[21:42.760 --> 21:43.760]  Được chưa anh em?
[21:43.760 --> 21:44.760]  Được chưa anh em?
[21:44.760 --> 21:45.760]  Được chưa anh em?
[21:45.760 --> 21:46.760]  Được chưa anh em?
[21:46.760 --> 21:47.760]  Được chưa anh em?
[21:47.760 --> 21:48.760]  Được chưa anh em?
[21:48.760 --> 21:49.760]  Được chưa anh em?
[21:49.760 --> 21:50.760]  Được chưa anh em?
[21:50.760 --> 21:51.760]  Được chưa anh em?
[21:51.760 --> 21:52.760]  Được chưa anh em?
[21:52.760 --> 21:53.760]  Được chưa anh em?
[21:53.760 --> 21:54.760]  Được chưa anh em?
[21:54.760 --> 21:55.760]  Được chưa anh em?
[21:55.760 --> 21:56.760]  Được chưa anh em?
[21:56.760 --> 21:57.760]  Được chưa anh em?
[21:57.760 --> 21:58.760]  Được chưa anh em?
[21:58.760 --> 21:59.760]  Được chưa anh em?
[21:59.760 --> 22:00.760]  Được chưa anh em?
[22:00.760 --> 22:01.760]  Được chưa anh em?
[22:01.760 --> 22:02.760]  Được chưa anh em?
[22:02.760 --> 22:03.760]  Được chưa anh em?
[22:03.760 --> 22:04.760]  Được chưa anh em?
[22:04.760 --> 22:05.760]  Được chưa anh em?
[22:05.760 --> 22:06.760]  Được chưa anh em?
[22:06.760 --> 22:07.760]  Được chưa anh em?
[22:07.760 --> 22:08.760]  Được chưa anh em?
[22:08.760 --> 22:09.760]  Được chưa anh em?
[22:09.760 --> 22:10.760]  Được chưa anh em?
[22:10.760 --> 22:11.760]  Được chưa anh em?
[22:11.760 --> 22:12.760]  Được chưa anh em?
[22:12.760 --> 22:13.760]  Được chưa anh em?
[22:13.760 --> 22:14.760]  Được chưa anh em?
[22:14.760 --> 22:15.760]  Được chưa anh em?
[22:15.760 --> 22:16.760]  Được chưa anh em?
[22:16.760 --> 22:17.760]  Được chưa anh em?
[22:17.760 --> 22:18.760]  Được chưa anh em?
[22:18.760 --> 22:19.760]  Được chưa anh em?
[22:19.760 --> 22:20.760]  Được chưa anh em?
[22:20.760 --> 22:21.760]  Được chưa anh em?
[22:21.760 --> 22:22.760]  Được chưa anh em?
[22:22.760 --> 22:23.760]  Được chưa anh em?
[22:23.760 --> 22:24.760]  Được chưa anh em?
[22:24.760 --> 22:25.760]  Được chưa anh em?
[22:25.760 --> 22:26.760]  Được chưa anh em?
[22:26.760 --> 22:27.760]  Được chưa anh em?
[22:27.760 --> 22:28.760]  Được chưa anh em?
[22:28.760 --> 22:29.760]  Được chưa anh em?
[22:29.760 --> 22:30.760]  Được chưa anh em?
[22:30.760 --> 22:31.760]  Được chưa anh em?
[22:31.760 --> 22:32.760]  Được chưa anh em?
[22:32.760 --> 22:33.760]  Được chưa anh em?
[22:33.760 --> 22:34.760]  Được chưa anh em?
[22:34.760 --> 22:35.760]  Được chưa anh em?
[22:35.760 --> 22:36.760]  Được chưa anh em?
[22:36.760 --> 22:37.760]  Được chưa anh em?
[22:37.760 --> 22:38.760]  Được chưa anh em?
[22:38.760 --> 22:39.760]  Được chưa anh em?
[22:39.760 --> 22:40.760]  Được chưa anh em?
[22:40.760 --> 22:41.760]  Được chưa anh em?
[22:41.760 --> 22:42.760]  Được chưa anh em?
[22:42.760 --> 22:43.760]  Được chưa anh em?
[22:43.760 --> 22:44.760]  Được chưa anh em?
[22:44.760 --> 22:45.760]  Được chưa anh em?
[22:45.760 --> 22:46.760]  Được chưa anh em?
[22:46.760 --> 22:47.760]  Được chưa anh em?
[22:47.760 --> 22:48.760]  Được chưa anh em?
[22:48.760 --> 22:49.760]  Được chưa anh em?
[22:49.760 --> 22:50.760]  Được chưa anh em?
scripts/01b_transcribe.sh: line 46: 44436 Terminated: 15          mlx_whisper "$audio" --model "$MODEL" --language vi --initial-prompt "$PROMPT" --output-format srt --output-dir "01_raw/$id" --output-name transcript
/Users/duongnad/.pyenv/versions/3.11.8/lib/python3.11/multiprocessing/resource_tracker.py:254: UserWarning: resource_tracker: There appear to be 1 leaked semaphore objects to clean up at shutdown
  warnings.warn('resource_tracker: There appear to be %d '
